hCoV-19/Wuhan/WIV06/2019|EPI_ISL_402129|2019-12-30	Wuhan
hCoV-19/France/GE1977/2020|EPI_ISL_414632|2020-03-04	France
hCoV-19/Portugal/CV62/2020|EPI_ISL_413647|2020-03-01	Portugal
hCoV-19/Germany/NRW-011/2020|EPI_ISL_414507|2020-03-03	Germany
hCoV-19/Scotland/EDB005/2020|EPI_ISL_415632|2020-03-07	Scotland
hCoV-19/Scotland/EDB008/2020|EPI_ISL_415635|2020-03-09	Scotland
hCoV-19/England/200990723/2020|EPI_ISL_414012|2020-02-27	England
hCoV-19/Scotland/EDB009/2020|EPI_ISL_415636|2020-03-06	Scotland
hCoV-19/Scotland/EDB006/2020|EPI_ISL_415633|2020-03-09	Scotland
hCoV-19/Scotland/CVR01/2020|EPI_ISL_413221|2020-03-02	Scotland
hCoV-19/Scotland/EDB007/2020|EPI_ISL_415634|2020-03-06	Scotland
hCoV-19/Switzerland/GE3895/2020|EPI_ISL_413997|2020-02-26	Switzerland
hCoV-19/Switzerland/BE6651/2020|EPI_ISL_415456|2020-02-29	Switzerland
hCoV-19/Switzerland/BS0914/2020|EPI_ISL_415701|2020-03-02	Switzerland
hCoV-19/Switzerland/GR2988/2020|EPI_ISL_415698|2020-02-27	Switzerland
hCoV-19/Switzerland/GR3043/2020|EPI_ISL_415699|2020-02-27	Switzerland
hCoV-19/Switzerland/VD5615/2020|EPI_ISL_414023|2020-03-01	Switzerland
hCoV-19/Switzerland/VD0503/2020|EPI_ISL_415459|2020-02-29	Switzerland
hCoV-19/Switzerland/GE0199/2020|EPI_ISL_415455|2020-02-28	Switzerland
hCoV-19/Switzerland/GE8102/2020|EPI_ISL_415458|2020-03-01	Switzerland
hCoV-19/Switzerland/GE4984/2020|EPI_ISL_415708|2020-03-07	Switzerland
hCoV-19/Switzerland/BE2536/2020|EPI_ISL_415704|2020-03-04	Switzerland
hCoV-19/Switzerland/GE6679/2020|EPI_ISL_415707|2020-03-08	Switzerland
hCoV-19/Switzerland/GE4135/2020|EPI_ISL_415705|2020-03-06	Switzerland
hCoV-19/Switzerland/AG7120/2020|EPI_ISL_415457|2020-02-29	Switzerland
hCoV-19/Switzerland/GE1422/2020|EPI_ISL_415454|2020-02-28	Switzerland
hCoV-19/Switzerland/TI2045/2020|EPI_ISL_415703|2020-03-01	Switzerland
hCoV-19/USA/WA-UW73/2020|EPI_ISL_415601|2020-03-10	USA
hCoV-19/Spain/Valencia1/2020|EPI_ISL_414495|2020-03-08	Spain
hCoV-19/Switzerland/SZ1417/2020|EPI_ISL_415702|2020-03-02	Switzerland
hCoV-19/Scotland/EDB003/2020|EPI_ISL_415640|2020-03-08	Scotland
hCoV-19/Scotland/EDB013/2020|EPI_ISL_415639|2020-03-10	Scotland
hCoV-19/Switzerland/1000477806/2020|EPI_ISL_413024|2020-02-29	Switzerland
hCoV-19/Brazil/SPBR-12/2020|EPI_ISL_416034|2020-03-04	Brazil
hCoV-19/Taiwan/NTU03/2020|EPI_ISL_413592|2020-03-02	Taiwan
hCoV-19/Switzerland/GE1402/2020|EPI_ISL_415700|2020-02-28	Switzerland
hCoV-19/Switzerland/1000477757/2020|EPI_ISL_413021|2020-02-29	Switzerland
hCoV-19/England/20100022706/2020|EPI_ISL_415136|2020-02-29	England
hCoV-19/Finland/FIN03032020A/2020|EPI_ISL_413602|2020-03-03	Finland
hCoV-19/France/HF1870/2020|EPI_ISL_414629|2020-03-03	France
hCoV-19/Switzerland/AG0361/2020|EPI_ISL_413999|2020-02-27	Switzerland
hCoV-19/Switzerland/GE5373/2020|EPI_ISL_414020|2020-02-27	Switzerland
hCoV-19/Switzerland/GE3121/2020|EPI_ISL_414019|2020-02-27	Switzerland
hCoV-19/Switzerland/TI9486/2020|EPI_ISL_413996|2020-02-24	Switzerland
hCoV-19/Switzerland/GE9586/2020|EPI_ISL_414022|2020-02-27	Switzerland
hCoV-19/USA/WA-UW25/2020|EPI_ISL_414594|2020-03-05	USA
hCoV-19/France/N1620/2020|EPI_ISL_414601|2020-02-27	France
hCoV-19/Brazil/SPBR-01/2020|EPI_ISL_412964|2020-02-25	Brazil
hCoV-19/CzechRepublic/951/2020|EPI_ISL_414477|2020-03-01	CzechRepublic
hCoV-19/Georgia/Tb-477/2020|EPI_ISL_415642|2020-03-10	Georgia
hCoV-19/France/HF1795/2020|EPI_ISL_414627|2020-03-02	France
hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03	Italy
hCoV-19/Belgium/VLM-03011/2020|EPI_ISL_415153|2020-03-03	Belgium
hCoV-19/Belgium/BM-03012/2020|EPI_ISL_415154|2020-03-01	Belgium
hCoV-19/Belgium/VAG-03013/2020|EPI_ISL_415155|2020-03-01	Belgium
hCoV-19/Belgium/BC-03016/2020|EPI_ISL_415157|2020-03-01	Belgium
hCoV-19/Belgium/SH-03014/2020|EPI_ISL_415156|2020-03-01	Belgium
hCoV-19/Belgium/QKJ-03015/2020|EPI_ISL_415158|2020-03-01	Belgium
hCoV-19/Belgium/BA-02291/2020|EPI_ISL_415159|2020-02-29	Belgium
hCoV-19/China/IQTC02/2020|EPI_ISL_412967|2020-01-29	China
hCoV-19/Guangdong/SZ-N59-P0049/2020|EPI_ISL_413872|2020-02-28	Guangdong
hCoV-19/Singapore/11/2020|EPI_ISL_410719|2020-02-02	Singapore
hCoV-19/Shandong/LY007/2020|EPI_ISL_414940|2020-01-25	Shandong
hCoV-19/Shandong/LY005/2020|EPI_ISL_414938|2020-01-24	Shandong
hCoV-19/England/01/2020|EPI_ISL_407071|2020-01-29	England
hCoV-19/England/02/2020|EPI_ISL_407073|2020-01-29	England
hCoV-19/Guangdong/2020XN4291-P0038/2020|EPI_ISL_413889|2020-01-30	Guangdong
hCoV-19/Guangdong/FS-S30-P0052/2020|EPI_ISL_413892|2020-02-28	Guangdong
hCoV-19/Chile/Talca-1/2020|EPI_ISL_414577|2020-03-02	Chile
hCoV-19/Chile/Talca-2/2020|EPI_ISL_414578|2020-03-04	Chile
hCoV-19/Canada/ON-PHL2445/2020|EPI_ISL_413014|2020-01-25	Canada
hCoV-19/France/RA739/2020|EPI_ISL_410486|2020-02-08	France
hCoV-19/Shandong/IVDC-SD-001/2020|EPI_ISL_408482|2020-01-19	Shandong
hCoV-19/Sichuan/IVDC-SC-001/2020|EPI_ISL_408484|2020-01-15	Sichuan
hCoV-19/Jiangsu/IVDC-JS-001/2020|EPI_ISL_408488|2020-01-19	Jiangsu
hCoV-19/Jiangsu/JS02/2020|EPI_ISL_411952|2020-01-24	Jiangsu
hCoV-19/Wuhan/HBCDC-HB-05/2020|EPI_ISL_412981|2020-01-18	Wuhan
hCoV-19/Australia/QLD09/2020|EPI_ISL_414414|2020-02-29	Australia
hCoV-19/Taiwan/CGMH-CGU-03/2020|EPI_ISL_415741|2020-02-26	Taiwan
hCoV-19/England/20100023206/2020|EPI_ISL_415137|2020-03-02	England
hCoV-19/Germany/BavPat2/2020|EPI_ISL_414520|2020-03-02	Germany
hCoV-19/England/20102000906/2020|EPI_ISL_415148|2020-03-03	England
hCoV-19/England/200690756/2020|EPI_ISL_414044|2020-02-08	England
hCoV-19/England/200641094/2020|EPI_ISL_414040|2020-02-05	England
hCoV-19/England/200690245/2020|EPI_ISL_414041|2020-02-08	England
hCoV-19/England/200690306/2020|EPI_ISL_414043|2020-02-07	England
hCoV-19/England/200690300/2020|EPI_ISL_414042|2020-02-08	England
hCov-19/Netherlands/NoordBrabant/47/2020|EPI_ISL_415504|2020-03-09	Netherlands
hCoV-19/USA/UPHL-02/2020|EPI_ISL_415540|2020-03-13	USA
hCoV-19/Guangdong/ZH-N22-P0059/2020|EPI_ISL_413899|2020-02-28	Guangdong
hCoV-19/Wuhan/IPBCAMS-WH-02/2019|EPI_ISL_403931|2019-12-30	Wuhan
hCoV-19/USA/CruiseA-21/2020|EPI_ISL_414480|2020-02-21	USA
hCoV-19/USA/CruiseA-23/2020|EPI_ISL_414482|2020-02-18	USA
hCoV-19/USA/CA-CDPH-UC5/2020|EPI_ISL_413922|2020-03-05	USA
hCoV-19/USA/CA6/2020|EPI_ISL_410044|2020-01-27	USA
hCoV-19/USA/CruiseA-18/2020|EPI_ISL_413623|2020-02-24	USA
hCoV-19/Taiwan/2/2020|EPI_ISL_406031|2020-01-23	Taiwan
hCoV-19/Brazil/ES-225/2020|EPI_ISL_415128|2020-02-29	Brazil
hCoV-19/Wuhan/WH05/2020|EPI_ISL_408978|2020-02-07	Wuhan
hCoV-19/SouthKorea/SNU01/2020|EPI_ISL_411929|2020-01	SouthKorea
hCoV-19/Finland/FIN03032020B/2020|EPI_ISL_413603|2020-03-03	Finland
hCoV-19/Finland/FIN01032020/2020|EPI_ISL_413605|2020-03-01	Finland
hCoV-19/England/20102000106/2020|EPI_ISL_415144|2020-02-27	England
hCoV-19/USA/WA3-UW1/2020|EPI_ISL_413025|2020-02-27	USA
hCoV-19/Finland/FIN-274/2020|EPI_ISL_414645|2020-03-04	Finland
hCoV-19/Switzerland/1000477102/2020|EPI_ISL_413019|2020-02-26	Switzerland
hCoV-19/Sweden/01/2020|EPI_ISL_411951|2020-02-07	Sweden
hCoV-19/Chile/Santiago-1/2020|EPI_ISL_414579|2020-03-03	Chile
hCoV-19/Spain/Valencia3/2020|EPI_ISL_414598|2020-03-05	Spain
hCoV-19/USA/NY2-PV08100/2020|EPI_ISL_415151|2020-03-04	USA
hCoV-19/Chile/Santiago_op2d1/2020|EPI_ISL_415658|2020-03-06	Chile
hCoV-19/Chile/Santiago_op4d1/2020|EPI_ISL_415661|2020-03-08	Chile
hCoV-19/Chile/Santiago_op3d1/2020|EPI_ISL_415660|2020-03-07	Chile
hCoV-19/France/GE1583/2020|EPI_ISL_414600|2020-02-26	France
hCoV-19/France/GE1583/2020|EPI_ISL_414623|2020-02-25	France
hCoV-19/Spain/Valencia2/2020|EPI_ISL_414496|2020-03-04	Spain
hCov-19/Netherlands/NoordBrabant/46/2020|EPI_ISL_415503|2020-03-11	Netherlands
hCoV-19/USA/MN1-MDH1/2020|EPI_ISL_414588|2020-03-05	USA
hCoV-19/USA/MN3-MDH3/2020|EPI_ISL_414590|2020-03-09	USA
hCoV-19/USA/WA-UW64/2020|EPI_ISL_415592|2020-03-09	USA
hCoV-19/Canada/BC_78548/2020|EPI_ISL_415590|2020-03-05	Canada
hCoV-19/Canada/BC_83163/2020|EPI_ISL_415589|2020-03-05	Canada
hCoV-19/Canada/BC_83109/2020|EPI_ISL_415588|2020-03-05	Canada
hCoV-19/Canada/BC_64686/2020|EPI_ISL_415586|2020-03-05	Canada
hCoV-19/Canada/BC_65034/2020|EPI_ISL_415585|2020-03-04	Canada
hCoV-19/Canada/BC_25211/2020|EPI_ISL_415579|2020-03-02	Canada
hCoV-19/Vietnam/VR03-38142/2020|EPI_ISL_408668|2020-01-24	Vietnam
hCoV-19/Singapore/14/2020|EPI_ISL_414380|2020-02-19	Singapore
hCoV-19/Singapore/12/2020|EPI_ISL_414378|2020-02-17	Singapore
hCoV-19/Singapore/13/2020|EPI_ISL_414379|2020-02-18	Singapore
hCoV-19/HongKong/VM20001061/2020|EPI_ISL_412028|2020-01-22	HongKong
hCoV-19/Guangdong/2020XN4433-P0040/2020|EPI_ISL_413852|2020-01-30	Guangdong
hCoV-19/China/WF0021/2020|EPI_ISL_413751|2020-02	China
hCoV-19/Guangdong/ZS-S6-P0060/2020|EPI_ISL_413900|2020-02-28	Guangdong
hCoV-19/Wuhan/WH01/2019|EPI_ISL_406798|2019-12-26	Wuhan
hCoV-19/Wales/PHW38/2020|EPI_ISL_415538|2020-03-12	Wales
hCoV-19/Wales/PHW33/2020|EPI_ISL_415656|2020-03-12	Wales
hCoV-19/Wales/PHW28/2020|EPI_ISL_415659|2020-03-12	Wales
hCoV-19/Tianmen/HBCDC-HB-07/2020|EPI_ISL_412983|2020-02-08	Tianmen
hCoV-19/SouthKorea/KCDC24/2020|EPI_ISL_412873|2020-02-06	SouthKorea
hCoV-19/SouthKorea/KCDC05/2020|EPI_ISL_412869|2020-01-30	SouthKorea
hCoV-19/USA/WA2/2020|EPI_ISL_412970|2020-02-24	USA
hCoV-19/USA/WA-S2/2020|EPI_ISL_413456|2020-02-20	USA
hCoV-19/USA/WA18-UW14/2020|EPI_ISL_413653|2020-03-05	USA
hCoV-19/USA/UPHL-04/2020|EPI_ISL_415542|2020-03-13	USA
hCoV-19/USA/UPHL-03/2020|EPI_ISL_415541|2020-03-13	USA
hCoV-19/USA/WA-S3/2020|EPI_ISL_413560|2020-02-28	USA
hCoV-19/USA/WA6-UW3/2020|EPI_ISL_413457|2020-02-29	USA
hCoV-19/USA/WA15-UW11/2020|EPI_ISL_413650|2020-03-05	USA
hCoV-19/USA/WA16-UW12/2020|EPI_ISL_413651|2020-03-05	USA
hCoV-19/USA/WA7-UW4/2020|EPI_ISL_413458|2020-03-01	USA
hCoV-19/USA/WA-UW15/2020|EPI_ISL_414363|2020-03-04	USA
hCoV-19/USA/CA-CDPH-UC1/2020|EPI_ISL_413557|2020	USA
hCoV-19/USA/WA-UW31/2020|EPI_ISL_414618|2020-03-08	USA
hCoV-19/Guangdong/2020XN4243-P0035/2020|EPI_ISL_413853|2020-01-30	Guangdong
hCoV-19/Guangdong/2020XN4459-P0041/2020|EPI_ISL_413858|2020-01-30	Guangdong
hCoV-19/Guangdong/GDFS2020056-P0044/2020|EPI_ISL_413876|2020-02-10	Guangdong
hCoV-19/Guangdong/2020XN4475-P0042/2020|EPI_ISL_413854|2020-01-30	Guangdong
hCoV-19/Guangdong/GDSZ202009-P0032/2020|EPI_ISL_413881|2020-02-05	Guangdong
hCoV-19/USA/CA-CDPH-UC7/2020|EPI_ISL_413925|2020-03-05	USA
hCoV-19/USA/CA-CDPH-UC9/2020|EPI_ISL_413928|2020-03-05	USA
hCoV-19/USA/UC-CDPH-UC11/2020|EPI_ISL_413931|2020-03-05	USA
hCoV-19/USA/CA-CDPH-UC6/2020|EPI_ISL_413924|2020-03-05	USA
hCoV-19/USA/WA4-UW2/2020|EPI_ISL_413455|2020-02-28	USA
hCoV-19/USA/WA-UW67/2020|EPI_ISL_415595|2020-03-09	USA
hCoV-19/USA/WA12-UW8/2020|EPI_ISL_413563|2020-03-03	USA
hCoV-19/USA/WA-UW20/2020|EPI_ISL_414368|2020-03-05	USA
hCoV-19/USA/WA-UW70/2020|EPI_ISL_415598|2020-03-10	USA
hCoV-19/USA/WA-UW17/2020|EPI_ISL_414365|2020-03-06	USA
hCoV-19/USA/WA-UW66/2020|EPI_ISL_415594|2020-03-10	USA
hCoV-19/USA/WA-UW68/2020|EPI_ISL_415596|2020-03-09	USA
hCoV-19/USA/WA-UW56/2020|EPI_ISL_415621|2020-03-09	USA
hCoV-19/USA/WA-UW52/2020|EPI_ISL_415617|2020-03-09	USA
hCoV-19/USA/WA-UW57/2020|EPI_ISL_415622|2020-03-09	USA
hCoV-19/USA/WA-UW62/2020|EPI_ISL_415627|2020-03-09	USA
hCoV-19/USA/WA11-UW7/2020|EPI_ISL_413562|2020-03-02	USA
hCoV-19/USA/WA-UW50/2020|EPI_ISL_415615|2020-03-08	USA
hCoV-19/USA/WA-UW28/2020|EPI_ISL_414597|2020-03-04	USA
hCoV-19/USA/WA-UW23/2020|EPI_ISL_414592|2020-03-06	USA
hCoV-19/USA/WA-UW59/2020|EPI_ISL_415624|2020-03-09	USA
hCoV-19/USA/WA14-UW10/2020|EPI_ISL_413649|2020-03-05	USA
hCoV-19/USA/WA-UW18/2020|EPI_ISL_414366|2020-03-05	USA
hCoV-19/USA/WA-UW24/2020|EPI_ISL_414593|2020-03-05	USA
hCoV-19/USA/WA-UW51/2020|EPI_ISL_415616|2020-03-08	USA
hCoV-19/USA/WA-UW34/2020|EPI_ISL_414621|2020-03-08	USA
hCoV-19/USA/WA-UW54/2020|EPI_ISL_415619|2020-03-09	USA
hCoV-19/USA/WA-UW48/2020|EPI_ISL_415613|2020-03-09	USA
hCoV-19/USA/WA-UW47/2020|EPI_ISL_415612|2020-03-09	USA
hCoV-19/USA/WA-UW46/2020|EPI_ISL_415611|2020-03-09	USA
hCoV-19/USA/WA-UW43/2020|EPI_ISL_415608|2020-03-08	USA
hCoV-19/USA/WA-UW63/2020|EPI_ISL_415591|2020-03-10	USA
hCoV-19/USA/WA-UW44/2020|EPI_ISL_415609|2020-03-08	USA
hCoV-19/USA/WA-UW26/2020|EPI_ISL_414595|2020-03-05	USA
hCoV-19/USA/WA-UW49/2020|EPI_ISL_415614|2020-03-09	USA
hCoV-19/USA/WA-UW76/2020|EPI_ISL_415604|2020-03-10	USA
hCoV-19/USA/WA-UW75/2020|EPI_ISL_415603|2020-03-10	USA
hCoV-19/USA/WA-UW33/2020|EPI_ISL_414620|2020-03-08	USA
hCoV-19/USA/WA-UW74/2020|EPI_ISL_415602|2020-03-10	USA
hCoV-19/USA/WA-UW41/2020|EPI_ISL_415606|2020-03-08	USA
hCoV-19/USA/WA-UW55/2020|EPI_ISL_415620|2020-03-09	USA
hCoV-19/USA/WA-UW21/2020|EPI_ISL_414369|2020-03-05	USA
hCoV-19/USA/WA-UW27/2020|EPI_ISL_414596|2020-03-04	USA
hCoV-19/USA/WA-UW71/2020|EPI_ISL_415599|2020-03-09	USA
hCoV-19/USA/WA-UW35/2020|EPI_ISL_414622|2020-03-08	USA
hCoV-19/USA/WA8-UW5/2020|EPI_ISL_413486|2020-03-01	USA
hCoV-19/USA/WA-UW32/2020|EPI_ISL_414619|2020-03-07	USA
hCoV-19/USA/WA-UW16/2020|EPI_ISL_414364|2020-03-05	USA
hCoV-19/USA/WA9-UW6/2020|EPI_ISL_413487|2020-03-01	USA
hCoV-19/USA/WA17-UW13/2020|EPI_ISL_413652|2020-03-05	USA
hCoV-19/USA/WA-UW40/2020|EPI_ISL_415605|2020-03-05	USA
hCoV-19/USA/WA-UW42/2020|EPI_ISL_415607|2020-03-09	USA
hCoV-19/USA/WA-UW61/2020|EPI_ISL_415626|2020-03-10	USA
hCoV-19/France/HF2151/2020|EPI_ISL_415653|2020-03-08	France
hCoV-19/France/HF2151/2020|EPI_ISL_415696|2020-03-08	France
hCoV-19/Denmark/SSI-101/2020|EPI_ISL_415646|2020-03-03	Denmark
hCoV-19/Brazil/SPBR-05/2020|EPI_ISL_414016|2020-02-29	Brazil
hCoV-19/USA/WA-UW29/2020|EPI_ISL_414616|2020-03-08	USA
hCoV-19/France/HF1989/2020|EPI_ISL_414636|2020-03-04	France
hCoV-19/USA/WA-UW69/2020|EPI_ISL_415597|2020-03-10	USA
hCoV-19/France/HF1986/2020|EPI_ISL_414634|2020-03-04	France
hCoV-19/USA/WA-UW60/2020|EPI_ISL_415625|2020-03-09	USA
hCoV-19/England/20102000506/2020|EPI_ISL_415147|2020-03-01	England
hCoV-19/Denmark/SSI-104/2020|EPI_ISL_415648|2020-03-03	Denmark
hCoV-19/England/20110003506/2020|EPI_ISL_415150|2020-03-09	England
hCoV-19/England/20099107406/2020|EPI_ISL_415131|2020-02-29	England
hCoV-19/Finland/FIN-318/2020|EPI_ISL_414644|2020-03-04	Finland
hCoV-19/Brazil/SPBR-14/2020|EPI_ISL_416036|2020-03-05	Brazil
hCoV-19/Guangzhou/GZMU0042/2020|EPI_ISL_414688|2020-02-25	Guangzhou
hCoV-19/India/1-27/2020|EPI_ISL_413522|2020-01-27	India
hCoV-19/Guangdong/GDSZ202008-P0020/2020|EPI_ISL_413866|2020-02-05	Guangdong
hCoV-19/Shenzhen/SZTH-004/2020|EPI_ISL_406595|2020-01-16	Shenzhen
hCoV-19/Japan/AI/I-004/2020|EPI_ISL_407084|2020-01-25	Japan
hCoV-19/Anhui/SZ005/2020|EPI_ISL_413485|2020-01-24	Anhui
hCoV-19/Guangdong/GDFS2020054-P0005/2020|EPI_ISL_413850|2020-02-10	Guangdong
hCoV-19/Guangdong/GD2020233-P0027/2020|EPI_ISL_413856|2020-02-07	Guangdong
hCoV-19/Switzerland/1000477377/2020|EPI_ISL_413020|2020-02-27	Switzerland
hCoV-19/Mexico/CDMX-InDRE_01/2020|EPI_ISL_412972|2020-02-27	Mexico
hCoV-19/Guangdong/2020XN4373-P0039/2020|EPI_ISL_413851|2020-01-30	Guangdong
hCoV-19/Wales/PHW06/2020|EPI_ISL_415435|2020-03-06	Wales
hCoV-19/Canada/BC_13297/2020|EPI_ISL_415578|2020-02-27	Canada
hCoV-19/Guangdong/DG-S41-P0056/2020|EPI_ISL_413896|2020-02-28	Guangdong
hCoV-19/Guangdong/GDFS2020127-P0026/2020|EPI_ISL_413874|2020-02-12	Guangdong
hCoV-19/Guangdong/ZH-S33-P0058/2020|EPI_ISL_413898|2020-02-28	Guangdong
hCoV-19/China/WF0024/2020|EPI_ISL_413753|2020-02	China
hCoV-19/Australia/VIC01/2020|EPI_ISL_406844|2020-01-25	Australia
hCoV-19/Shandong/LY004/2020|EPI_ISL_414937|2020-01-26	Shandong
hCoV-19/France/HF1805/2020|EPI_ISL_414628|2020-03-02	France
hCoV-19/Guangdong/DG-S9-P0045/2020|EPI_ISL_413868|2020-02-28	Guangdong
hCoV-19/USA/NY1-PV08001/2020|EPI_ISL_414476|2020-02-29	USA
hCoV-19/Netherlands/ZuidHolland_16/2020|EPI_ISL_414558|2020-03-06	Netherlands
hCoV-19/Germany/NRW-01/2020|EPI_ISL_413488|2020-02-28	Germany
hCoV-19/Guangdong/GZ-S6-P0050/2020|EPI_ISL_413873|2020-02-28	Guangdong
hCoV-19/Canada/BC_66353/2020|EPI_ISL_415587|2020-03-04	Canada
hCoV-19/Canada/ON-VIDO-01/2020|EPI_ISL_413015|2020-01-23	Canada
hCoV-19/USA/CA-CDPH-UC4/2020|EPI_ISL_413561|2020-02-27	USA
hCoV-19/Guangdong/GD2020086-P0021/2020|EPI_ISL_413862|2020-02-01	Guangdong
hCoV-19/Beijing/IVDC-BJ-005/2020|EPI_ISL_408485|2020-01-18	Beijing
hCoV-19/England/201000003/2020|EPI_ISL_414013|2020-03-01	England
hCoV-19/HongKong/case49_VM20002508/2020|EPI_ISL_414567|2020-02-10	HongKong
hCoV-19/USA/WA-UW19/2020|EPI_ISL_414367|2020-03-05	USA
hCoV-19/USA/WA-UW72/2020|EPI_ISL_415600|2020-03-09	USA
hCoV-19/USA/WA-UW58/2020|EPI_ISL_415623|2020-03-09	USA
hCoV-19/USA/WA-UW30/2020|EPI_ISL_414617|2020-03-08	USA
hCoV-19/England/200981386/2020|EPI_ISL_414010|2020-02-26	England
hCoV-19/Guangdong/FS-S48-P0047/2020|EPI_ISL_413870|2020-02-28	Guangdong
hCoV-19/Guangdong/SZ-N128-P0057/2020|EPI_ISL_413897|2020-02-28	Guangdong
hCoV-19/Shenzhen/SZTH-001/2020|EPI_ISL_406592|2020-01-13	Shenzhen
hCoV-19/Panama/328677/2020|EPI_ISL_415152|2020-03-06	Panama
hCoV-19/Georgia/Tb-82/2020|EPI_ISL_415644|2020-02-28	Georgia
hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03	Netherlands
hCoV-19/Finland/FIN-25/2020|EPI_ISL_412971|2020-02-25	Finland
hCoV-19/Brazil/SPBR-03/2020|EPI_ISL_414014|2020-03-02	Brazil
hCoV-19/Canada/BC_35720/2020|EPI_ISL_415582|2020-03-04	Canada
hCoV-19/Brazil/SPBR-06/2020|EPI_ISL_414015|2020-02-29	Brazil
hCoV-19/Wuhan/HBCDC-HB-04/2019|EPI_ISL_412900|2019-12-30	Wuhan
hCoV-19/USA/WA-UW45/2020|EPI_ISL_415610|2020-03-08	USA
hCoV-19/USA/WA13-UW9/2020|EPI_ISL_413601|2020-03-02	USA
hCoV-19/Netherlands/Tilburg_1363354/2020|EPI_ISL_413586|2020-02-27	Netherlands
hCoV-19/Netherlands/NoordBrabant_31/2020|EPI_ISL_414540|2020-03-08	Netherlands
hCov-19/Netherlands/NA/33/2020|EPI_ISL_415490|2020-03-07	Netherlands
hCoV-19/Shanghai/IVDC-SH-001/2020|EPI_ISL_408483|2020-01-20	Shanghai
hCoV-19/USA/WA-UW53/2020|EPI_ISL_415618|2020-03-09	USA
hCoV-19/Shandong/LY002/2020|EPI_ISL_414935|2020-01-21	Shandong
hCoV-19/Russia/StPetersburg-3524/2020|EPI_ISL_415710|2020-03-15	Russia
hCoV-19/USA/CA-CDPH-UC8/2020|EPI_ISL_413926|2020-03-05	USA
hCoV-19/USA/WA-UW65/2020|EPI_ISL_415593|2020-03-10	USA
hCoV-19/Brazil/SPBR-04/2020|EPI_ISL_414017|2020-03-04	Brazil
hCoV-19/Guangdong/2020XN4276-P0037/2020|EPI_ISL_413859|2020-01-31	Guangdong
hCoV-19/Henan/IVDC-HeN-002/2020|EPI_ISL_408487|2020-01-20	Henan
hCoV-19/China/WF0023/2020|EPI_ISL_413752|2020-02	China
hCoV-19/USA/NY-NYUMC1/2020|EPI_ISL_414639|2020-03-04	USA
hCoV-19/Shandong/LY001/2020|EPI_ISL_414934|2020-01-21	Shandong
hCoV-19/Guangdong/GDSZ202013-P0014/2020|EPI_ISL_413865|2020-02-05	Guangdong
hCoV-19/Wuhan/WH02/2019|EPI_ISL_406799|2019-12-31	Wuhan
hCoV-19/Peru/010/2020|EPI_ISL_415787|2020-03-10	Peru
